issue_month,grade,purpose,total_cnt,bad_rate
2018-11-01,E,other,274,0.0
2018-11-01,F,debt_consolidation,38,0.0
2018-12-01,A,car,98,0.0
2018-12-01,A,credit_card,4190,0.02386634844868735
2018-12-01,A,debt_consolidation,5941,0.0
2018-12-01,A,home_improvement,612,0.16339869281045752
2018-12-01,A,house,44,0.0
2018-12-01,A,major_purchase,157,0.0
2018-12-01,A,medical,112,0.0
2018-12-01,A,moving,53,0.0
2018-12-01,A,other,380,0.0
2018-12-01,A,small_business,82,0.0
2018-12-01,A,vacation,48,0.0
2018-12-01,B,car,92,0.0
2018-12-01,B,credit_card,3133,0.06383657835939993
2018-12-01,B,debt_consolidation,6457,0.015487068297971194
2018-12-01,B,home_improvement,633,0.0
2018-12-01,B,house,77,0.0
2018-12-01,B,major_purchase,220,0.9090909090909091
2018-12-01,B,medical,97,0.0
2018-12-01,B,moving,52,0.0
2018-12-01,B,other,597,0.16750418760469013
2018-12-01,B,small_business,78,0.0
2018-12-01,B,vacation,74,0.0
2018-12-01,C,car,70,0.0
2018-12-01,C,credit_card,2186,0.09149130832570906
2018-12-01,C,debt_consolidation,5606,0.01783803068141277
2018-12-01,C,home_improvement,587,0.0
2018-12-01,C,house,81,0.0
2018-12-01,C,major_purchase,181,0.0
2018-12-01,C,medical,126,0.0
2018-12-01,C,moving,51,0.0
2018-12-01,C,other,644,0.0
2018-12-01,C,small_business,97,0.0
2018-12-01,C,vacation,76,0.0
2018-12-01,D,car,52,0.0
2018-12-01,D,credit_card,858,0.0
2018-12-01,D,debt_consolidation,3044,0.0328515111695138
2018-12-01,D,home_improvement,327,0.0
2018-12-01,D,house,55,0.0
2018-12-01,D,major_purchase,120,0.0
2018-12-01,D,medical,80,0.0
2018-12-01,D,moving,37,0.0
2018-12-01,D,other,467,0.0
2018-12-01,D,small_business,58,0.0
2018-12-01,D,vacation,50,0.0
2018-12-01,E,credit_card,236,0.0
2018-12-01,E,debt_consolidation,1104,0.0
2018-12-01,E,home_improvement,122,0.0
2018-12-01,E,major_purchase,61,0.0
2018-12-01,E,medical,45,0.0
2018-12-01,E,other,297,0.33670033670033667
2018-12-01,E,small_business,34,0.0
2018-12-01,E,vacation,40,0.0
